City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,saipan,15.1355,145.701,83.1,78,20,4.61,MP,1704401702
362,usinsk,65.9939,57.5281,-12.93,100,94,8.99,RU,1704401702
363,sunne,59.8376,13.143,7.12,98,17,5.68,SE,1704401703
364,matoury,4.8483,-52.3317,82.36,78,100,13.8,GF,1704401703
365,kuta,-8.7233,115.1723,78.75,94,75,2.3,ID,1704401703
366,happy valley-goose bay,53.3168,-60.3315,10.71,67,75,0.0,CA,1704401704
367,acapulco de juarez,16.8634,-99.8901,83.82,56,4,8.39,MX,1704401602
368,naryn,41.4287,75.9911,13.89,71,100,7.87,KG,1704401704
369,bubaque,11.2833,-15.8333,78.75,70,34,12.37,GW,1704401705
370,watsa,3.0372,29.5355,66.99,44,20,1.77,CD,1704401705
371,syktyvkar,61.6764,50.8099,-9.67,84,75,4.47,RU,1704401706
372,olbia,40.9214,9.4856,53.65,82,75,11.5,IT,1704401706
373,glace bay,46.1969,-59.957,31.08,82,100,6.91,CA,1704401706
374,anna regina,7.2644,-58.5077,81.66,67,85,7.43,GY,1704401706
375,orange,33.7,-117.7675,65.5,54,75,5.75,US,1704401452
376,luganville,-15.5333,167.1667,80.33,83,100,6.8,VU,1704401707
377,metlili chaamba,32.2667,3.6333,57.11,28,60,7.67,DZ,1704401707
378,ocean shores,46.9737,-124.1563,49.95,87,100,9.22,US,1704401708
379,mstera,56.3789,41.92,-1.46,98,94,3.67,RU,1704401708
380,burutu,5.3509,5.5076,81.59,77,84,8.14,NG,1704401708
381,huyuk,37.9539,31.5964,46.35,86,94,10.94,TR,1704401708
382,mermoz boabab,14.7065,-17.4758,75.76,83,0,4.61,SN,1704401709
383,kallakkurichchi,11.7333,78.9667,73.6,88,100,6.85,IN,1704401709
384,abilene,32.4487,-99.7331,46.62,84,100,19.57,US,1704401509
385,la mesa,32.7678,-117.0231,63.45,53,0,5.99,US,1704401491
386,sumbawanga,-7.9667,31.6167,57.52,95,100,2.42,TZ,1704401710
387,kapa'a,22.0752,-159.319,77.47,80,0,11.5,US,1704401710
388,north bend,43.4065,-124.2243,53.92,94,100,12.66,US,1704401711
389,lompoc,34.6391,-120.4579,64.78,59,0,13.8,US,1704401711
390,haifa,32.8156,34.9892,61.29,89,33,5.12,IL,1704401712
391,xinyuan,37.3,99.0,8.08,38,32,6.22,CN,1704401712
392,jiexiu,37.0244,111.9125,28.18,57,11,3.42,CN,1704401712
393,chak one hundred twenty nine left,30.4333,73.05,50.99,39,19,2.71,PK,1704401713
394,terrace,54.5163,-128.6035,39.11,93,100,14.97,CA,1704401713
395,pahrump,36.2083,-115.9839,54.25,37,1,18.01,US,1704401713
396,saint-pierre,-21.3393,55.4781,79.18,89,75,3.44,RE,1704401714
397,grand falls-windsor,48.9332,-55.6649,30.51,79,100,6.6,CA,1704401714
398,shar,49.5886,81.0453,17.94,79,45,15.73,KZ,1704401714
399,khilok,51.3674,110.4676,4.01,92,93,7.81,RU,1704401715
400,sinabang,2.4803,96.3801,79.81,78,46,1.66,ID,1704401715
401,toyooka,35.5333,134.8333,38.66,86,0,5.3,JP,1704401715
402,suncho corral,-27.9336,-63.4294,99.32,24,21,10.69,AR,1704401715
403,ormara,25.2088,64.6357,71.62,72,51,7.78,PK,1704401716
404,sao miguel,-5.4667,-35.3667,84.97,75,2,11.79,BR,1704401716
405,porto murtinho,-21.6989,-57.8825,102.47,20,15,8.05,BR,1704401716
406,antsiranana,-12.2787,49.2917,80.06,81,57,9.4,MG,1704401717
407,caucete,-31.6518,-68.2811,99.63,20,0,3.31,AR,1704401717
408,hadibu,12.65,54.0333,75.63,61,100,11.74,YE,1704401717
409,agara,42.0376,43.8238,39.92,96,100,2.46,GE,1704401717
410,katsuura,35.1333,140.3,48.85,60,12,3.02,JP,1704401718
411,suva,-18.1416,178.4415,81.88,89,40,3.44,FJ,1704401718
412,bamboo flat,11.7,92.7167,80.69,78,20,10.36,IN,1704401718
413,horsham,51.064,-0.3272,49.89,85,75,9.22,GB,1704401648
414,arsk,56.0915,49.8778,-1.86,100,75,5.46,RU,1704401719
415,sisimiut,66.9395,-53.6735,11.05,68,41,14.85,GL,1704401719
416,igarka,67.4667,86.5833,-12.51,95,100,21.63,RU,1704401720
417,pisco,-13.7,-76.2167,80.65,57,0,18.41,PE,1704401655
418,znamenskoye,57.1281,73.8282,12.36,89,100,13.35,RU,1704401721
419,primero de mayo,-32.2552,-58.4228,80.44,57,78,9.24,AR,1704401721
420,peniche,39.3558,-9.3811,57.56,71,25,20.65,PT,1704401721
421,udachny,66.4167,112.4,-39.69,99,67,2.86,RU,1704401722
422,riberalta,-10.9833,-66.1,84.4,79,75,17.27,BO,1704401722
423,coahuayana de hidalgo,18.7,-103.6583,83.17,52,3,6.58,MX,1704401722
424,ballina,-28.8667,153.5667,74.79,89,78,14.0,AU,1704401722
425,chalford,51.7258,-2.1514,42.08,94,100,14.2,GB,1704401723
426,bengkulu,-3.8004,102.2655,74.93,92,100,4.34,ID,1704401723
427,waingapu,-9.6567,120.2641,80.76,75,75,2.89,ID,1704401723
428,basco,20.4487,121.9702,71.76,71,60,19.53,PH,1704401724
429,leh,34.1667,77.5833,17.78,44,83,2.24,IN,1704401724
430,broome,42.2506,-75.833,28.62,73,75,13.8,US,1704401724
431,kharp,66.8014,65.8081,-7.01,91,73,8.05,RU,1704401724
432,castillos,-34.1667,-53.8333,72.88,63,0,12.84,UY,1704401725
433,sodankyla,67.4167,26.6,-4.02,90,6,9.82,FI,1704401725
434,newman,37.3138,-121.0208,57.04,67,34,7.0,US,1704401725
435,i-n-salah,27.1935,2.4607,59.63,23,23,0.38,DZ,1704401726
436,tofol,5.3248,163.0078,83.98,74,100,8.05,FM,1704401726
437,menongue,-14.6585,17.691,67.17,90,100,7.36,AO,1704401726
438,taghazout,30.5426,-9.7112,61.57,51,0,6.13,MA,1704401726
439,urzhar,47.093,81.6294,20.28,75,29,3.96,KZ,1704401727
440,zhengjiatun,43.5064,123.5064,5.76,90,11,5.48,CN,1704401727
441,mokopane,-24.1944,29.0097,65.62,88,26,6.33,ZA,1704401727
442,vilhena,-12.7406,-60.1458,82.62,69,40,10.36,BR,1704401728
443,tommot,58.9564,126.2925,-4.02,100,100,2.64,RU,1704401728
444,labytnangi,66.6572,66.4183,-14.15,97,82,4.61,RU,1704401729
445,tidjikja,18.5564,-11.4271,72.14,13,15,10.13,MR,1704401729
446,brisas de zicatela,15.8369,-97.0419,83.98,53,57,6.06,MX,1704401729
447,island harbour,50.724,-1.2758,49.93,92,99,11.99,GB,1704401730
448,tayshet,55.9342,98.0044,-29.78,100,26,3.02,RU,1704401730
449,malango,-2.9627,119.9001,68.31,97,100,2.08,ID,1704401730
450,itaituba,-4.2761,-55.9836,89.76,66,40,0.0,BR,1704401714
451,yulinshi,38.2906,109.7494,15.15,81,2,1.36,CN,1704401731
452,priozersk,61.0393,30.1291,6.82,93,100,6.26,RU,1704401731
453,saldanha,-33.0117,17.9442,66.25,83,20,9.06,ZA,1704401731
454,rumbek,6.802,29.6912,79.92,19,0,4.36,SS,1704401732
455,shingu,33.7333,135.9833,39.74,71,0,5.57,JP,1704401732
456,novo aripuana,-5.1206,-60.3797,83.73,70,100,0.98,BR,1704401732
457,berdigestyakh,62.0989,126.6992,-22.05,99,100,1.61,RU,1704401733
458,inkerman,44.6,33.6,51.75,74,87,9.24,UA,1704401733
459,nadym,65.5333,72.5167,-11.34,83,100,12.39,RU,1704401733
460,el burgo de osma,41.5862,-3.0652,41.61,92,96,1.39,ES,1704401734
461,gadzhiyevo,69.2551,33.3362,-3.14,83,10,19.64,RU,1704401734
462,ciudad insurgentes,25.2625,-111.7753,72.91,28,0,8.39,MX,1704401734
463,atar,20.5169,-13.0499,70.29,12,0,6.96,MR,1704401735
464,lubao,14.9167,120.55,77.07,88,94,5.57,PH,1704401735
465,solnechnyy,50.7214,136.6319,-7.98,94,100,3.96,RU,1704401735
466,cananeia,-25.0147,-47.9267,77.45,78,43,7.54,BR,1704401736
467,armacao de buzios,-22.7469,-41.8817,80.65,90,100,3.22,BR,1704401616
468,embrun,44.5639,6.4953,37.26,68,82,3.49,FR,1704401736
469,sanctuary point,-35.1114,150.629,70.75,87,100,6.24,AU,1704401737
470,red hill,33.9996,-79.2581,54.91,54,3,11.61,US,1704401737
471,atlantis,-33.5667,18.4834,74.66,83,0,4.97,ZA,1704401737
472,mariinsk,56.2139,87.7472,-26.25,100,40,3.76,RU,1704401737
473,muynoq,43.7683,59.0214,38.05,76,100,3.47,UZ,1704401738
474,lewistown,40.5992,-77.5714,36.88,72,40,12.66,US,1704401568
475,sao raimundo das mangabeiras,-7.0219,-45.4811,79.97,79,95,4.18,BR,1704401738
476,kijang,35.2442,129.2139,26.33,68,0,9.78,KR,1704401738
477,conception bay south,47.4999,-52.9981,31.44,92,100,16.98,CA,1704401739
478,lugoba,-6.45,38.3333,73.49,96,99,1.05,TZ,1704401739
479,cidreira,-30.1811,-50.2056,72.12,85,12,13.56,BR,1704401740
480,tlahualilo de zaragoza,26.1167,-103.45,72.19,12,0,2.62,MX,1704401740
481,la toma,-33.0526,-65.6238,89.49,24,45,12.88,AR,1704401740
482,robbah,33.2797,6.9098,53.24,34,1,9.93,DZ,1704401740
483,robore,-18.3333,-59.75,89.69,66,75,0.0,BO,1704401741
484,mao,39.8885,4.2658,59.56,100,75,8.05,ES,1704401741
485,muana,-1.5283,-49.2167,79.54,87,91,6.96,BR,1704401741
486,valle de la pascua,9.2155,-66.0073,94.32,23,86,9.57,VE,1704401741
487,novoshcherbinovskaya,46.4767,38.6476,45.82,96,97,11.5,RU,1704401742
488,rabo de peixe,37.8,-25.5833,58.51,94,75,8.05,PT,1704401742
489,hawera,-39.5917,174.2833,63.23,65,100,8.55,NZ,1704401742
490,alzamay,55.5562,98.6644,-27.09,100,18,2.19,RU,1704401742
491,changyon,38.2508,125.0961,34.79,86,18,6.22,KP,1704401743
492,mhlume,-26.0333,31.85,67.84,93,53,2.62,SZ,1704401743
493,kirakira,-10.4544,161.9205,79.88,84,100,3.22,SB,1704401743
494,lencois paulista,-22.5986,-48.8003,91.89,40,61,4.18,BR,1704401744
495,ciudad lazaro cardenas,17.9583,-102.2,81.36,55,21,10.13,MX,1704401663
496,fremantle,-32.05,115.7667,62.94,66,0,16.11,AU,1704401703
497,praia da vitoria,38.7333,-27.0667,61.05,88,75,15.7,PT,1704401744
498,itanhem,-17.1664,-40.33,79.2,85,100,3.06,BR,1704401744
499,zelenokumsk,44.4069,43.8806,42.06,78,60,7.36,RU,1704401745
500,hamilton,39.1834,-84.5333,39.24,57,40,7.0,US,1704401745
501,illizi,26.4833,8.4667,58.8,22,47,3.38,DZ,1704401745
502,inirida,3.8653,-67.9239,94.03,45,99,1.52,CO,1704401746
503,porto novo,6.4965,2.6036,84.02,75,87,9.28,BJ,1704401564
504,pandan,14.0453,124.1694,78.69,87,94,17.54,PH,1704401746
505,el naranjito,7.1003,-73.4898,93.58,55,40,3.29,CO,1704401746
506,nicoya,10.1483,-85.452,89.92,47,61,6.42,CR,1704401747
507,porbandar,21.6422,69.6093,67.06,41,0,9.01,IN,1704401747
508,clodomira,-27.5744,-64.1311,98.35,25,0,3.91,AR,1704401747
509,yangshuo,24.7808,110.4897,55.33,69,100,1.45,CN,1704401747
510,kathu,7.9178,98.3332,78.62,85,99,12.46,TH,1704401747
511,cholpon-ata,42.6494,77.0823,33.85,64,100,4.23,KG,1704401748
512,peace river,56.2501,-117.286,7.11,85,100,9.22,CA,1704401702
513,kongolo,-5.3833,27.0,68.02,97,100,1.03,CD,1704401748
514,cole harbour,44.6724,-63.4751,33.96,89,100,2.77,CA,1704401748
515,robertsport,6.7533,-11.3686,81.68,81,99,8.46,LR,1704401749
516,hakui,36.8833,136.7833,39.69,70,7,9.22,JP,1704401749
517,cox's bazar,21.4532,91.9798,58.44,80,0,9.08,BD,1704401749
518,adrar,20.5022,-10.0711,67.26,14,0,7.94,MR,1704401750
519,oriximina,-1.7656,-55.8661,86.27,59,90,2.46,BR,1704401750
520,aljezur,37.3191,-8.8033,57.94,86,16,15.86,PT,1704401750
521,aykhal,66.0,111.5,-34.26,100,43,2.86,RU,1704401751
522,puerto deseado,-47.7503,-65.8938,80.73,24,86,21.79,AR,1704401751
523,al hazm,16.1641,44.7769,66.0,38,3,2.35,YE,1704401751
524,kikwit,-5.041,18.8162,72.55,94,100,0.63,CD,1704401751
525,nuuk,64.1835,-51.7216,20.01,86,100,28.77,GL,1704401752
526,shenjiamen,29.9576,122.298,51.76,80,62,13.22,CN,1704401752
527,coquimbo,-29.9533,-71.3436,69.53,64,20,13.8,CL,1704401596
528,fabens,31.5023,-106.1586,48.58,30,100,25.9,US,1704401453
529,tobelo,1.7284,128.0095,81.07,81,100,2.93,ID,1704401753
530,asino,56.9979,86.1452,-22.81,99,80,6.85,RU,1704401753
531,natal,-5.795,-35.2094,84.85,74,40,12.66,BR,1704401568
532,al kharijah,25.4514,30.5464,56.71,39,1,8.72,EG,1704401753
533,clear lake,43.138,-93.3794,28.27,73,100,3.44,US,1704401753
534,saint-francois,46.4154,3.9054,43.65,88,0,3.44,FR,1704401754
535,coka,45.9425,20.1433,41.95,81,38,5.35,RS,1704401754
536,hobyo,5.3505,48.5268,77.9,70,99,17.16,SO,1704401754
537,san javier,37.8063,-0.8374,59.32,77,0,4.61,ES,1704401755
538,namsos,64.4662,11.4957,19.45,62,100,14.97,NO,1704401755
539,arkhangel'sk,64.5401,40.5433,-3.89,84,75,4.47,RU,1704401755
540,jaca,42.569,-0.5499,43.12,91,100,3.87,ES,1704401756
541,chichli,22.8333,78.8167,61.54,82,17,5.12,IN,1704401756
542,alta sierra,35.7291,-118.5495,35.78,63,74,4.27,US,1704401757
543,cerro largo,-28.1486,-54.7381,82.06,64,22,7.34,BR,1704401757
544,tolbazy,54.0241,55.8825,-4.13,96,100,8.25,RU,1704401757
545,leningradskaya,46.3214,39.3877,41.92,93,99,11.43,RU,1704401757
546,hammerfest,70.6634,23.6821,30.65,64,20,23.02,NO,1704401758
547,tarawa,1.419,172.984,78.89,89,100,13.8,KI,1704401758
548,mascote,-15.5631,-39.3025,81.23,81,99,6.58,BR,1704401758
549,villa regina,-39.1,-67.0667,93.97,15,92,1.99,AR,1704401759
550,hillsdale,41.0026,-74.0404,43.79,51,100,14.97,US,1704401759
551,hotan,37.0997,79.9269,25.16,51,2,0.49,CN,1704401759
552,padang,-0.9492,100.3543,78.85,85,100,2.75,ID,1704401760
553,kargasok,59.0556,80.8572,-13.04,91,100,11.01,RU,1704401760
554,namie,37.4833,141.0,34.99,79,0,5.48,JP,1704401760
555,shahritus,37.2637,68.1385,50.22,59,100,2.21,TJ,1704401760
556,zhangjiakou,40.81,114.8794,11.79,86,8,3.2,CN,1704401761
557,shache,38.4167,77.2406,24.06,51,89,0.83,CN,1704401761
558,show low,34.2542,-110.0298,33.08,83,100,11.5,US,1704401761
559,puerto baquerizo moreno,-0.9,-89.6,85.19,79,40,14.97,EC,1704401761
560,nizhniy ingash,56.2,96.53,-31.47,100,19,2.86,RU,1704401762
561,mogocha,53.7333,119.7667,-19.79,100,60,2.19,RU,1704401762
562,mudon,16.2578,97.7164,69.93,76,7,3.53,MM,1704401762
563,bolkhov,53.4433,36.0044,-2.78,93,98,8.12,RU,1704401763
564,al-hamdaniya,36.2715,43.3737,52.34,74,100,6.17,IQ,1704401763
565,chibougamau,49.9168,-74.3659,2.82,85,100,9.22,CA,1704401763
566,bikenibeu village,1.3673,173.1241,78.76,89,100,13.8,KI,1704401763
567,cloquet,46.7216,-92.4594,20.59,67,100,8.05,US,1704401764
